Time (HH:MM:SS.mmm),Desired Left,Desired Right,Measured Left,Measured Right
18:49:12.587,-7.659104394061225,7.659104394061225,-14.210524303959415,13.68420858899794
18:49:12.593,-6.818132828388895,6.818132828388895,-14.210524303959415,13.68420858899794
18:49:12.595,-6.097300116504941,6.097300116504941,-14.210524303959415,13.68420858899794
18:49:12.605,-5.016050843255861,5.016050843255861,-14.210524303959415,13.68420858899794
18:49:12.607,-4.054940834641457,4.054940834641457,-14.210524303959415,13.68420858899794
18:49:12.609,-3.3341081227575025,3.3341081227575025,-14.210524303959415,13.68420858899794
18:49:12.613,-2.132720406566347,2.132720406566347,-13.90185211082978,13.639553014399043
18:49:12.614,-2.132720406566347,2.132720406566347,-13.90185211082978,13.639553014399043
18:49:12.623,-1.0514714414519921,1.0514714414519921,-13.90185211082978,13.639553014399043
18:49:12.624,-1.0514714414519921,1.0514714414519921,-13.90185211082978,13.639553014399043
18:49:12.625,-0.4507775320006268,0.4507775320006268,-13.90185211082978,13.639553014399043
18:49:12.626,-0.09036118889759694,0.09036118889759694,-13.90185211082978,13.639553014399043
18:49:12.719,-0.09036118889759694,0.09036118889759694,-3.4130372808338025,3.150495951538852
18:49:12.773,-0.09036118889759694,0.09036118889759694,0.13147539910302114,0.0
18:49:12.809,-0.21049996565229123,0.21049996565229123,0.0,0.0
18:49:12.811,-0.4507775320006268,0.4507775320006268,0.0,0.0
18:49:12.816,-0.9313325876636165,0.9313325876636165,0.0,0.0
18:49:12.822,-1.7723040506243706,1.7723040506243706,0.0,0.0
18:49:12.824,-2.853553118450301,2.853553118450301,0.0,0.0
18:49:12.825,-3.6945246841226305,3.6945246841226305,0.0,0.0
18:49:12.835,-4.655634692737035,4.655634692737035,0.0,0.0
18:49:12.836,-5.616745112197739,5.616745112197739,0.0,0.0
18:49:12.842,-6.577855120812143,6.577855120812143,0.0,0.0
18:49:12.846,-7.418826686484473,7.418826686484473,0.0,0.0
18:49:12.847,-8.500075548887253,8.500075548887253,0.0,0.0
18:49:12.860,-9.220907849924904,9.220907849924904,0.0,0.0
18:49:12.861,-11.26326754263469,11.26326754263469,0.0,0.0
18:49:12.868,-11.863960989883967,11.863960989883967,0.0,0.26214282110908516
18:49:12.874,-12.7049329664026,12.7049329664026,0.0,0.26214282110908516
18:49:12.875,-13.305626413651876,13.305626413651876,0.0,0.26214282110908516
18:49:12.876,-13.666042975017003,13.666042975017003,0.0,0.26214282110908516
18:49:12.925,-13.22977361615215,14.102312333881855,-0.13170850838609194,1.0536680670887355
18:49:12.932,-12.98078135933195,14.351304590702057,-3.0248092671874716,3.1563227135869343
18:49:12.938,-12.731789022684099,14.600296927349907,-3.0248092671874716,3.1563227135869343
18:49:12.939,-12.482796792473113,14.849289157560893,-3.0248092671874716,3.1563227135869343
18:49:12.945,-12.233804455825261,15.098281494208743,-3.0248092671874716,3.1563227135869343
18:49:12.956,-11.73581999540329,15.596265954630715,-3.0248092671874716,3.1563227135869343
18:49:12.958,-11.486827552318573,15.845258397715433,-3.0248092671874716,3.1563227135869343
18:49:12.970,-10.988843091896603,16.3432428581374,-5.234779684978364,4.973040700729466
18:49:12.972,-11.108514402593885,16.462914168834683,-5.234779684978364,4.973040700729466
18:49:12.973,-10.610529729298182,16.960898842130387,-5.234779684978364,4.973040700729466
18:49:12.974,-10.4908584186009,16.841227531433105,-5.234779684978364,4.973040700729466
18:49:12.976,-10.241866188389915,17.09021976164409,-5.234779684978364,4.973040700729466
18:49:12.982,-9.743881515094213,17.588204434939794,-5.234779684978364,4.973040700729466
18:49:12.983,-9.494889497756958,17.83719645227705,-5.234779684978364,4.973040700729466
18:49:12.985,-9.245897054672243,18.08618889536176,-5.234779684978364,4.973040700729466
18:49:12.986,-9.365568365369525,18.205860206059043,-5.234779684978364,4.973040700729466
18:49:12.996,-9.116575922284806,18.454852649143763,-7.767047701944149,8.16198233085653
18:49:12.997,-8.996904611587524,18.335181338446482,-7.767047701944149,8.16198233085653
18:49:12.998,-8.747912594250272,18.584173355783737,-7.767047701944149,8.16198233085653
18:49:13.002,-8.498920151165555,18.833165798868453,-7.767047701944149,8.16198233085653
18:49:13.005,-8.2499281338283,19.082157816205708,-7.767047701944149,8.16198233085653
18:49:13.011,-8.000935690743583,19.33115025929042,-7.767047701944149,8.16198233085653
18:49:13.034,-7.751943247658866,19.580142702375138,-7.767047701944149,8.16198233085653
18:49:13.036,-7.871614558356147,19.69981401307242,-10.085835001876136,11.395683703418523
18:49:13.036,-7.622622541018894,19.94880603040967,-10.085835001876136,11.395683703418523
18:49:13.037,-7.502951230321613,19.829134719712393,-10.085835001876136,11.395683703418523
18:49:13.044,-7.622622541018894,19.94880603040967,-10.085835001876136,11.395683703418523
18:49:13.045,-7.502951230321613,19.829134719712393,-10.085835001876136,11.395683703418523
18:49:13.046,-7.622622541018894,19.94880603040967,-10.085835001876136,11.395683703418523
18:49:13.051,-7.502951230321613,19.829134719712393,-10.085835001876136,11.395683703418523
18:49:13.054,-7.622622541018894,19.94880603040967,-10.085835001876136,11.395683703418523
18:49:13.083,-7.373630097934177,20.19779847349439,-10.690001102282736,13.85740883629242
18:49:13.084,-7.12463765484946,20.446790916579108,-10.690001102282736,13.85740883629242
18:49:13.085,-6.875645637512205,20.695782933916362,-10.690001102282736,13.85740883629242
18:49:13.086,-6.755974326814925,20.57611162321908,-10.690001102282736,13.85740883629242
18:49:13.086,-6.506981883730208,20.825104066303798,-10.690001102282736,13.85740883629242
18:49:13.087,-6.626653194427489,20.94477537700108,-10.690001102282736,13.85740883629242
18:49:13.088,-6.3776607513427725,21.193767820085796,-10.690001102282736,13.85740883629242
18:49:13.093,-6.128668308258056,21.44276026317051,-10.76351708070321,16.407800427901226
18:49:13.094,-5.630684273583548,21.94074429784502,-10.76351708070321,16.407800427901226
18:49:13.095,-5.511012962886267,21.821072987147737,-10.76351708070321,16.407800427901226
18:49:13.112,-5.013028076716832,22.319057873317174,-10.76351708070321,16.407800427901226
18:49:13.113,-5.132699387414114,22.438729184014456,-10.76351708070321,16.407800427901226
