Time (HH:MM:SS.mmm),Desired Left,Desired Right,Measured Left,Measured Right
18:40:52.512,18.153214252487356,18.57421418379194,18.392098313692728,18.39209831369317
18:40:52.566,18.153214252487356,18.57421418379194,18.371718129533747,18.634171245670615
18:40:52.616,18.153214252487356,18.57421418379194,18.25712857979514,18.913859823672546
18:40:52.669,18.153214252487356,18.57421418379194,18.257767644300277,19.30857441519525
18:40:52.692,18.36371421813965,18.36371421813965,18.257767644300277,19.30857441519525
18:40:52.755,18.36371421813965,18.36371421813965,18.12491227718154,18.650272053330834
18:40:52.765,18.114721775054928,18.114721775054928,18.139968733067573,18.797213977020082
18:40:52.786,18.36371421813965,18.36371421813965,18.139968733067573,18.797213977020082
18:40:52.788,18.114721775054928,18.114721775054928,18.139968733067573,18.797213977020082
18:40:52.835,18.114721775054928,18.114721775054928,18.410882367414214,18.542388670038935
18:40:52.852,18.32475427464981,17.90468927546005,18.410882367414214,18.542388670038935
18:40:52.856,18.92544817126223,17.30399537884763,18.189304187758033,17.92569108358741
18:40:52.858,19.165725673415828,17.06371787669403,18.189304187758033,17.92569108358741
18:40:52.872,19.406003278281005,16.823440271828854,18.189304187758033,17.92569108358741
18:40:52.875,20.12683599016496,16.1026075599449,18.189304187758033,17.92569108358741
18:40:52.876,20.246974638530183,15.982468911579675,18.189304187758033,17.92569108358741
18:40:52.878,20.84766849662576,15.381775053484096,18.189304187758033,17.92569108358741
18:40:52.879,21.087946204202513,15.141497345907345,18.189304187758033,17.92569108358741
18:40:52.880,21.328223706356113,14.901219843753745,18.189304187758033,17.92569108358741
18:40:52.885,21.44836256014449,14.78108098996537,18.49134193282202,17.835620587686595
18:40:52.889,21.68864006229809,14.540803487811768,18.49134193282202,17.835620587686595
18:40:52.890,21.928917769874843,14.300525780235017,18.49134193282202,17.835620587686595
18:40:52.893,22.28933392039367,13.94010962971619,18.49134193282202,17.835620587686595
18:40:52.905,22.409472774182046,13.819970775927814,18.49134193282202,17.835620587686595
18:40:52.907,22.52961162797042,13.699831922139438,18.49134193282202,17.835620587686595
18:40:52.909,22.76988892470087,13.45955462540899,18.49134193282202,17.835620587686595
18:40:52.914,23.01016663227762,13.219276917832238,18.49134193282202,17.835620587686595
18:40:52.916,23.130305486065996,13.099138064043862,18.49134193282202,17.835620587686595
18:40:52.926,23.37058278279645,12.85886076731341,18.5254346585786,18.2626625357621
18:40:52.928,23.490721636584826,12.738721913525033,18.5254346585786,18.2626625357621
18:40:52.936,23.851138197949954,12.378305352159906,18.5254346585786,18.2626625357621
18:40:52.937,24.0914154946804,12.138028055429459,18.5254346585786,18.2626625357621
18:40:52.944,24.211554348468777,12.017889201641083,18.5254346585786,18.2626625357621
18:40:52.956,24.45183205604553,11.77761149406433,18.842536066030664,17.664877561903417
18:40:52.959,24.571970498987604,11.657473051122256,18.842536066030664,17.664877561903417
18:40:52.961,24.812248206564355,11.417195343545503,18.842536066030664,17.664877561903417
18:40:52.962,24.93238706035273,11.297056489757127,18.842536066030664,17.664877561903417
18:40:52.963,25.052525503294802,11.176918046815052,18.842536066030664,17.664877561903417
18:40:52.964,25.17266435708318,11.056779193026676,18.842536066030664,17.664877561903417
18:40:52.969,25.41294206465993,10.816501485449924,18.842536066030664,17.664877561903417
18:40:52.977,25.533080918448306,10.696362631661549,18.842536066030664,17.664877561903417
18:40:52.999,25.41294206465993,10.816501485449924,19.664673140894326,16.365231338730496
18:40:53.035,25.17266435708318,11.056779193026676,20.841700394353932,14.943105943122273
